,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,abs_title_subjectivity^3,autocorrelation,avg_negative_polarity^3,heteroscedasticity,i1,i2,i3,i4,i5,i6,i7,meanResiduals,n_variables_used,norm(kw_avg_avg),norm(kw_avg_max),norm(kw_min_avg),norm(self_reference_avg_sharess),rmsle,title_subjectivity^3,variables_used
0,1609.3965771342432,0.0,0.0,0.0,1101.5929036619468,0.0,0.0,25.201881484191176,0.0,40.22347347206565,31.854035481837787,0.0,-71.42260690468056,0.0,-896.2163134673059,-637.790092163399,0.0,0.0,-771.617450295556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03871579748458858,0.0,-399.7311044952842,-209.03407587349187,-300.749953210941,0.0,0.0,0.0,647.5566066367921,0.0,-1255.8364691133916,0.0,-269.41004120459166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.5789253985721,0.0,0.0,0.0,0.0,0.09124035180517953,,2006.9817956812476,,0.09765720834222608,3662.505022311395,,,,,256.9560684169773,0.2719733160409899,-5855.82690574887,3.818607528529939e-09,873.4364028554475,-4.818937566713358e-07,1.2670211596031253e-06,-2.7360856272703247e-05,0.022650601485660914,755.0507491771034,-3493.9505459789393,-2.4380159434296413e-07,29.0,4042.0700808385322,-3455.3724768038073,35.471836917801,0.0,0.9051950789680285,58.81180656502133,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;max_negative_polarity;avg_negative_polarity^3;title_subjectivity^3;abs_title_subjectivity^3;i1;i2;i3;i4;i5;i6;i7;norm(kw_avg_max);norm(kw_min_avg);norm(kw_avg_avg)
