,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,autocorrelation,heteroscedasticity,meanResiduals,n_variables_used,rmsle,variables_used
0,317.32735542557674,0.0,0.0,0.0,1445.494485727632,0.0,0.0,25.602558616619174,0.0,42.10055048933984,36.83463728603462,0.0,-74.65145997278249,0.0,-767.4567773773337,-654.5338721226544,0.0,0.0,-768.8795437892701,0.0,0.0,0.0,0.0,0.0,-0.0017722051252306843,-0.21874248498877621,0.0,0.8142688267809512,0.0,0.0,0.0385816063384682,0.0,-403.53730486644645,-191.3278009242671,-299.1876879920217,0.0,0.0,0.0,625.9002564057321,0.0,-719.1428990290487,0.0,-161.61026803815815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1189.9909268394674,0.0,1518.578057049385,390.33831497165244,0.0,446.00657699370464,0.0,0.0902712612585217,,2012.8669352730312,,0.0951444125252158,3666.9489902400323,,,,,0.26914398120787086,5.091447532098441e-09,-3.813374756980375e-08,22.0,0.9071576934881203,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;kw_avg_max;kw_min_avg;kw_avg_avg;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;avg_negative_polarity;max_negative_polarity;title_subjectivity;abs_title_subjectivity
