,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,autocorrelation,heteroscedasticity,i1,i2,i3,i4,i5,i6,i7,meanResiduals,n_variables_used,norm(kw_avg_avg),norm(kw_avg_max),norm(kw_min_avg),norm(self_reference_avg_sharess),rmsle,variables_used
0,1794.0088637306721,0.0,0.0,0.0,1256.887430018348,0.0,0.0,25.349032901673038,0.0,40.86342667116021,33.487836881345864,0.0,-72.21497973922554,0.0,-898.9390169694149,-633.9911991757164,0.0,0.0,-773.1560470396794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03906178112082691,0.0,-394.0416537046895,-203.6805842167575,-306.5369553638265,0.0,0.0,0.0,651.5483620526987,0.0,-1274.2535717213857,0.0,-301.1571822540509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-737.862186197918,0.0,2916.726013685409,-547.564937008528,0.0,-513.2015023259688,0.0,0.09099875038740834,,2008.2091163817147,,0.09741731289989072,3663.481973476483,,,,,0.28082805587481724,3.0600678514192818e-09,865.303739647847,-4.863825931567379e-07,1.2422134885148558e-06,-2.587343393045078e-05,0.03857058415022635,2016.8358987144381,4274.633305177328,-7.728538082802671e-06,29.0,4026.760653301279,-3400.4031758817478,27.638864700554,0.0,0.9058446551984727,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;avg_negative_polarity;max_negative_polarity;title_subjectivity;abs_title_subjectivity;i1;i2;i3;i4;i5;i6;i7;norm(kw_avg_max);norm(kw_min_avg);norm(kw_avg_avg)
