,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,autocorrelation,heteroscedasticity,i1,i2,i3,i4,i5,i6,i7,meanResiduals,n_variables_used,rmsle,variables_used
0,1766.7875546920363,0.0,0.0,0.0,1258.1041736777681,0.0,0.0,25.315603067792075,0.0,40.75262887027918,31.225430157364595,0.0,-71.76781275576076,0.0,-898.6612393979774,-628.2317503642079,0.0,0.0,-772.8276425689371,0.0,0.0,0.0,0.0,0.0,-0.004863287132152094,0.004070928828234973,0.0,0.4949623025826377,0.0,0.0,0.03889591589221401,0.0,-398.1236163021468,-199.67536731175383,-301.92920569982834,0.0,0.0,0.0,658.5108477120394,0.0,-1246.1948253527694,0.0,-262.31281272998365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-796.384101903438,0.0,2788.5081566498675,-580.4830030563369,0.0,-532.6066262008497,0.0,0.090561716226922,,2006.9551134108656,,0.09698336468794443,3663.481801014266,,,,,0.28425800839608845,6.128460475511089e-09,840.6486672178809,-4.802921680121497e-07,1.2197963277513287e-06,-2.4263472121109946e-05,0.027823393861579664,2097.1793551911755,3931.034293987036,3.7000287570011966e-06,29.0,0.9053963203504796,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;kw_avg_max;kw_min_avg;kw_avg_avg;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;avg_negative_polarity;max_negative_polarity;title_subjectivity;abs_title_subjectivity;i1;i2;i3;i4;i5;i6;i7
