,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse
0,2103.8004156343522,,,,,,,,,94.64697969145553,,,,,-310.63780342390373,,,,,,,,,,,-0.062055166752574636,,,,,,,,,,,,,498.2476803204971,,,,,,,,,,,,,,,,,,2058.784780874914,,,,0.02883154833788537,2.2550899263429923e-06,3061.560551198377,75230482.93643047,0.033692251299157316,8673.550768654695
1,2625.7229527591126,,,,,,,,,11.226329301686967,,,,,-549.2566881840766,,,,,,,,,,,0.7689126446992767,,,,,,,,,,,,,88.62379663647557,,,,,,,,,,,,,,,,,,-660.1021194317552,,,,0.005246695186351014,0.06892733249100126,3111.059463047279,63518163.4490078,0.010225440455688628,7969.828319920562
2,2261.2008816157395,,,,,,,,,48.943838987316695,,,,,-519.8145145122628,,,,,,,,,,,0.4619066630028754,,,,,,,,,,,,,1081.3077534339395,,,,,,,,,,,,,,,,,,1669.13431592158,,,,0.009857051867397604,0.010994187485599322,3158.6444115311365,65138627.13022557,0.014812722278471746,8070.850458918538
3,2476.7714367269905,,,,,,,,,73.06339870340821,,,,,-855.9662723457061,,,,,,,,,,,0.3764754184676011,,,,,,,,,,,,,1084.7741875395384,,,,,,,,,,,,,,,,,,1768.300536891431,,,,0.00643870072295416,0.04356800858809219,3238.5042425357015,55748915.84966393,0.011411479998615137,7466.5196611047595
4,2055.7086586951573,,,,,,,,,35.621358159983416,,,,,-1274.6665522374587,,,,,,,,,,,0.43223324975072075,,,,,,,,,,,,,1971.7843998036337,,,,,,,,,,,,,,,,,,1957.8740712234116,,,,0.019935239833882568,0.0001368225570150087,3128.4954232098216,69695836.22425985,0.024840468863743137,8348.40321404398
5,2031.3224923674334,,,,,,,,,53.31638297953017,,,,,-1269.8990030440498,,,,,,,,,,,0.5832502202733099,,,,,,,,,,,,,1135.801233415399,,,,,,,,,,,,,,,,,,1894.533413575079,,,,0.025662919197656064,9.911230114650722e-06,3154.0589615439662,71517120.27057429,0.030539481163633808,8456.779544872521
6,2985.3668690147474,,,,,,,,,39.33609633011806,,,,,115.07213186408431,,,,,,,,,,,0.060740437979574735,,,,,,,,,,,,,392.2718498042435,,,,,,,,,,,,,,,,,,513.4344862875711,,,,-0.0031493533039901322,0.8675268821948336,3152.268423681416,57841060.43377326,0.0018714142300638725,7605.3310535290475
7,3070.5035509480863,,,,,,,,,41.885451991370005,,,,,-300.41679489948615,,,,,,,,,,,0.053944629231406416,,,,,,,,,,,,,1096.7830333000902,,,,,,,,,,,,,,,,,,934.5578561602447,,,,-0.00015771091395100356,0.43596967919010343,3256.121547295687,62860412.14287208,0.004848083434967787,7928.455848579349
8,2793.9336890819714,,,,,,,,,108.95150142803556,,,,,-1418.9470104496781,,,,,,,,,,,0.4201438280968654,,,,,,,,,,,,,-297.50562154451563,,,,,,,,,,,,,,,,,,365.6066604981065,,,,0.013338862884907932,0.002524099667871709,3217.9992366085444,67315551.9250183,0.01827710681441297,8204.605531347519
9,2636.4215654585887,,,,,,,,,91.81379591810052,,,,,-290.58326172740294,,,,,,,,,,,0.2375496383484747,,,,,,,,,,,,,-488.2786513751789,,,,,,,,,,,,,,,,,,126.87096857926315,,,,0.00907932006733203,0.015141808546369604,3079.4056138050128,71150558.64553057,0.014038883029958038,8435.079053899291
