,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse
0,1848.085639598513,,,,,,,,,49.29632040688946,,,,,210.27298182609607,,,,,,,,,,,0.500559406085932,,,,,,,,,,,,,1668.7950280398454,,,,,,,,,,,,,,,,,,,,,5731.850378348811,0.02415638124554853,1.990483885591849e-05,3359.757100343475,62704637.82047209,0.029040483441516884,7918.626005846727
1,1956.83996012948,,,,,,,,,90.31338967016211,,,,,-508.61416890007797,,,,,,,,,,,0.6171464690383834,,,,,,,,,,,,,786.1798636414408,,,,,,,,,,,,,,,,,,,,,1761.0877471653819,0.03652761687228501,5.78504291749399e-08,3154.233166207935,75828028.3796116,0.041349800972023454,8707.929052283993
2,2649.001140857094,,,,,,,,,90.37169422942107,,,,,-1494.9442544865299,,,,,,,,,,,0.1284738494571988,,,,,,,,,,,,,556.1737429770659,,,,,,,,,,,,,,,,,,,,,1893.9252471145298,0.010735510282675609,0.007627179964343622,3097.2618941402466,67893509.85627137,0.015686784004984577,8239.75180792913
3,2745.677539620207,,,,,,,,,38.43018577759695,,,,,-878.3335805228883,,,,,,,,,,,0.17954690578867794,,,,,,,,,,,,,1637.9496325620091,,,,,,,,,,,,,,,,,,,,,312.75833724728363,0.012550526072973911,0.0035394383164102645,3106.2399460563583,74835730.41766828,0.017492715632168365,8650.764730222889
4,2835.6566583822787,,,,,,,,,45.41614632246514,,,,,-1267.103989830614,,,,,,,,,,,0.200527162956743,,,,,,,,,,,,,2549.1624398305175,,,,,,,,,,,,,,,,,,,,,1039.6588180727529,0.01929022930876978,0.000182998987651159,3207.452909147878,68921408.61409299,0.024198686619536836,8301.891869573645
5,3021.395205171642,,,,,,,,,75.93963902583326,,,,,-511.7274559090577,,,,,,,,,,,-0.009964016139282966,,,,,,,,,,,,,1212.4644522909618,,,,,,,,,,,,,,,,,,,,,2110.3093459139072,0.005354162092182202,0.06617125026380169,3284.640503326032,63006822.19187918,0.01033236948911831,7937.683679252984
6,2510.866099400528,,,,,,,,,22.6481822786846,,,,,-1081.3923832300427,,,,,,,,,,,0.6446488055169383,,,,,,,,,,,,,737.057984762481,,,,,,,,,,,,,,,,,,,,,1035.5880401425902,0.00983490101525586,0.01109541602584036,3158.6817858344803,68598637.75018854,0.014790682291455859,8282.429459415187
7,3144.052908509844,,,,,,,,,63.494640599765916,,,,,-640.3273759197966,,,,,,,,,,,-0.2518911466962803,,,,,,,,,,,,,1275.075324882507,,,,,,,,,,,,,,,,,,,,,5183.268112834064,0.012686174419996754,0.0033400374775511177,3456.6183823823108,56614318.69975808,0.017627685058535403,7524.248713310723
8,1933.7990702927507,,,,,,,,,120.42844827040301,,,,,-113.84846105532932,,,,,,,,,,,0.8037896724277588,,,,,,,,,,,,,-492.1762794958092,,,,,,,,,,,,,,,,,,,,,-116.93949917766025,0.037337234847647505,3.915912761984327e-08,3156.1585569074127,73424625.40101539,0.04215536680536702,8568.817036266755
9,1803.007579398257,,,,,,,,,12.411115496545111,,,,,-136.6926187094765,,,,,,,,,,,0.47032428562500783,,,,,,,,,,,,,1363.6606704218643,,,,,,,,,,,,,,,,,,,,,3530.4449626784913,0.01791507823560823,0.00033889806432813485,3022.5982950540606,70139634.78183645,0.02283041818437903,8374.940882289047
