,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,LDA_01^3,LDA_03^3,abs_title_subjectivity^3,autocorrelation,avg_negative_polarity^3,heteroscedasticity,kw_avg_avg^3,kw_avg_max^3,kw_min_avg^3,ln(self_reference_avg_sharess + 1),meanResiduals,n_variables_used,num_imgs^3,rmsle,self_reference_avg_sharess^3,title_subjectivity^3,variables_used
0,657.5593327271179,0.0,0.0,0.0,1551.83969974628,0.0,0.0,27.57576333049665,0.0,38.61659157399393,31.26618645365384,0.0,-82.99776489092551,0.0,-667.5259214152226,-600.1256053272319,0.0,0.0,-739.4983825414704,0.0,0.0,0.0,0.0,0.0,-0.001873971701061163,-0.19079865158220294,0.0,0.7986107794533999,0.0,0.0,0.03744616095471616,0.0,-423.34896905879697,-240.6774217567219,-258.6305488130541,0.0,0.0,0.0,627.7587446574526,0.0,-788.5700333333118,0.0,-150.390709337134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.7755429305253,0.0,0.0,0.0,0.0,0.08792507822028639,,2010.1530177727363,,0.09281079730457023,3666.2933841299177,,,,,0.0,0.0,985.6881418218682,0.44807515216931665,-5216.63412075641,3.2992870782555566e-13,0.0,0.0,0.0,0.0,-4.17827962456099e-08,22.0,0.0,0.9068946823357482,0.0,359.6783502250366,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;kw_avg_max;kw_min_avg;kw_avg_avg;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;max_negative_polarity;avg_negative_polarity^3;title_subjectivity^3;abs_title_subjectivity^3
