,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,abs_title_subjectivity^3,autocorrelation,avg_negative_polarity^3,heteroscedasticity,meanResiduals,n_variables_used,norm(kw_avg_avg),norm(kw_avg_max),norm(kw_min_avg),rmsle,title_subjectivity^3,variables_used
0,1079.507072047128,0.0,0.0,0.0,1064.2388423957618,0.0,0.0,23.89137179330124,0.0,44.731226498807075,48.490719304778224,0.0,-85.20937117481478,0.0,-748.7965197411074,-697.4654882848704,0.0,0.0,-751.0192894245381,0.0,0.0,0.0,0.0,0.0,-0.0017353069643792247,-0.22796449221268006,0.0,0.7854103332170803,0.0,0.0,0.03771852039211222,0.0,-443.7783160955375,-271.3678916376423,-334.6666807582111,0.0,0.0,0.0,629.8109031495654,0.0,-679.3252992675758,0.0,-129.2484823746958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1478.811157192015,0.0,0.0,0.0,0.0,0.0878150160779887,,2013.506346587353,,0.0933676395496348,3666.184725875323,,,,,415.30498854243297,0.30677037314855066,-4071.7371812006704,9.941212337646524e-10,2.0757681578169983e-08,25.0,9.546008692001186e-05,-2.8828198580080026e-09,-6.349089419605638e-05,0.9070025541898221,353.1799033960897,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;kw_avg_max;kw_min_avg;kw_avg_avg;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;max_negative_polarity;avg_negative_polarity^3;title_subjectivity^3;abs_title_subjectivity^3;norm(kw_avg_max);norm(kw_min_avg);norm(kw_avg_avg)
