,const,timedelta,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel_is_lifestyle,data_channel_is_entertainment,data_channel_is_bus,data_channel_is_socmed,data_channel_is_tech,data_channel_is_world,kw_min_min,kw_max_min,kw_avg_min,kw_min_max,kw_max_max,kw_avg_max,kw_min_avg,kw_max_avg,kw_avg_avg,self_reference_min_shares,self_reference_max_shares,self_reference_avg_sharess,weekday_is_monday,weekday_is_tuesday,weekday_is_wednesday,weekday_is_thursday,weekday_is_friday,weekday_is_saturday,weekday_is_sunday,is_weekend,LDA_00,LDA_01,LDA_02,LDA_03,LDA_04,global_subjectivity,global_sentiment_polarity,global_rate_positive_words,global_rate_negative_words,rate_positive_words,rate_negative_words,avg_positive_polarity,min_positive_polarity,max_positive_polarity,avg_negative_polarity,min_negative_polarity,max_negative_polarity,title_subjectivity,title_sentiment_polarity,abs_title_subjectivity,abs_title_sentiment_polarity,adj_r2,f_pvalue,mae,mse,r2,rmse,otherDescription,trasnformedVariables,uesdComponents,usedVariables,autocorrelation,heteroscedasticity,ln(self_reference_avg_sharess + 1),meanResiduals,n_variables_used,norm(kw_avg_avg),norm(kw_avg_max),norm(kw_min_avg),norm(self_reference_avg_sharess),rmsle,variables_used
0,329.8616237502309,0.0,0.0,0.0,1422.465606350438,0.0,0.0,25.85306834355734,0.0,41.351318823471914,36.90399138336153,0.0,-74.93530259335029,0.0,-766.6686425540454,-654.7413836319995,0.0,0.0,-770.5888351704776,0.0,0.0,0.0,0.0,0.0,0.0,-0.21865394325982107,0.0,0.0,0.0,0.0,0.03869446578334384,0.0,-404.5684315939203,-190.56251438314126,-296.98508424250787,0.0,0.0,0.0,622.3609932024654,0.0,-718.9546134857496,0.0,-148.94517143631833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1202.4700517784152,0.0,1534.8774570932342,387.84506784858,0.0,440.1774194274081,0.0,0.09035331282922643,,2012.7487886135343,,0.09522602456961038,3666.947434371621,,,,,0.283784282856854,1.2701976890303823e-09,0.0,-3.6918835265801693e-10,22.0,6694.121073180391,-1222.8924879747358,0.0,0.0,0.9071369560612623,n_unique_tokens;num_hrefs;num_imgs;num_videos;num_keywords;data_channel_is_entertainment;data_channel_is_bus;data_channel_is_world;kw_min_avg;self_reference_avg_sharess;weekday_is_tuesday;weekday_is_wednesday;weekday_is_thursday;is_weekend;LDA_01;LDA_03;avg_negative_polarity;max_negative_polarity;title_subjectivity;abs_title_subjectivity;norm(kw_avg_max);norm(kw_avg_avg)
